IDP	trait	Pvalue	ES
C1024_504	Reaction_Time	4.112167684629534e-06	-0.1272965928952497
C1024_506	Reaction_Time	4.232291955007771e-06	-0.1456429831025127
C1024_512	Reaction_Time	3.18273967436233e-05	-0.1339849425994326
C1024_521	Reaction_Time	4.485342427723931e-09	-0.1564796837326098
C1024_531	Reaction_Time	4.014566823845396e-06	-0.1392299916490088
C1024_615	Reaction_Time	1.5997080717331722e-09	-0.1689024326533491
C1024_636	Reaction_Time	8.205400097097253e-06	-0.0269867438778837
C1024_638	Reaction_Time	2.8608502386636657e-06	-0.0941591668827673
C1024_667	Reaction_Time	1.0346921975476466e-05	-0.1138342501452472
C1024_670	Reaction_Time	6.900874622033556e-06	-0.1565754151729161
C1024_680	Reaction_Time	7.920208849025213e-07	-0.1405622592764933
C1024_687	Reaction_Time	2.003098014524613e-07	-0.1524968956857448
C1024_694	Reaction_Time	8.289811847099582e-11	-0.1697596773773023
C1024_708	Reaction_Time	1.836531276217229e-05	-0.1048111955160799
C1024_712	Reaction_Time	8.747948957525343e-09	-0.1712810029151545
C1024_725	Reaction_Time	7.291348512444404e-08	-0.1658541062770392
C1024_740	Reaction_Time	6.698513641036609e-09	-0.1634379403338485
C1024_743	Reaction_Time	1.3992534177959937e-08	-0.173957939623313
C1024_744	Reaction_Time	4.68031599061507e-05	-0.0991592254507271
C1024_747	Reaction_Time	1.113749471119908e-08	-0.1708608779797555
C1024_760	Reaction_Time	1.1228168215382875e-09	-0.1759453253772656
C1024_765	Reaction_Time	1.7058809283377717e-06	-0.0179958799258656
C1024_771	Reaction_Time	2.554325540012569e-05	-0.1677340949139518
C1024_800	Reaction_Time	5.347330154730155e-06	-0.1368418368883319
C1024_807	Reaction_Time	3.2530944118536214e-05	-0.1387398804106884
C1024_812	Reaction_Time	1.9208474816613968e-05	-0.1347017769464039
C1024_813	Reaction_Time	1.039476808697513e-05	-0.1622700406916292
C1024_818	Reaction_Time	2.494972484075054e-06	-0.1610964364621276
C1024_825	Reaction_Time	1.0641974924627774e-06	-0.1640428819736568
C1024_829	Reaction_Time	4.188203960657963e-07	-0.1348354760799056
C1024_840	Reaction_Time	6.141805889639368e-10	-0.1749222179070261
C1024_841	Reaction_Time	7.538198054029787e-08	-0.1696436650124145
C1024_844	Reaction_Time	4.087536607767091e-10	-0.1664271312036947
C1024_846	Reaction_Time	3.287884976568104e-07	-0.1809497637883613
C1024_858	Reaction_Time	1.6704199744935102e-09	-0.1591460543544794
C1024_873	Reaction_Time	2.1742496940199382e-06	-0.165296449901374
C1024_878	Reaction_Time	2.1885309275909406e-10	-0.1883497793335161
C1024_897	Reaction_Time	2.167310051483521e-05	-0.1241572052820324
C1024_907	Reaction_Time	1.5005922930868596e-08	-0.1563373924188358
C1024_911	Reaction_Time	3.913609754294229e-08	-0.1666093371435071
C1024_917	Reaction_Time	4.221203403015729e-05	-0.1075402583888404
C1024_931	Reaction_Time	8.001726130048508e-07	-0.1400976426320333
C1024_933	Reaction_Time	1.2891671413790392e-06	-0.1732352715276262
C1024_934	Reaction_Time	1.8017243128605416e-06	-0.1606642918009381
C1024_938	Reaction_Time	2.627248687534513e-08	-0.1485505430097309
C1024_941	Reaction_Time	8.1292352010682e-06	-0.1293262746045312
C1024_962	Reaction_Time	2.3584885527525327e-05	-0.1064767560582719
C1024_965	Reaction_Time	2.4827742716485834e-06	-0.1483130521702542
C1024_968	Reaction_Time	5.467934675876525e-09	-0.1671159688762657
C1024_972	Reaction_Time	6.299279467159876e-10	-0.1677994247383442
C1024_992	Reaction_Time	1.006468624194679e-06	-0.1538305176981981
C1024_994	Reaction_Time	4.5581163851559794e-08	-0.1716293513652472
C1024_1002	Reaction_Time	2.4706333250605614e-06	-0.1376912677728046
C1024_1012	Reaction_Time	1.0257792494111561e-08	-0.1711222762730902
C1024_1017	Reaction_Time	7.355924049444813e-11	-0.1685761092212921
C1024_1020	Reaction_Time	1.8482296129998743e-10	-0.1646477242190228
C32_1	Fluid_Intelligence_Score	9.821200652913015e-07	0.1678799647948824
C32_2	Fluid_Intelligence_Score	9.13743393759588e-06	0.1663457651810222
C32_3	Fluid_Intelligence_Score	0.0007727191090699	0.1551034124023932
C32_4	Fluid_Intelligence_Score	3.6135160197014127e-06	0.116856004460818
C32_8	Fluid_Intelligence_Score	5.869957483541131e-05	0.1186412529922976
C32_10	Fluid_Intelligence_Score	9.038472795882016e-05	0.1608089983408047
C32_14	Fluid_Intelligence_Score	1.837523626126596e-05	0.1261636874528189
C32_15	Fluid_Intelligence_Score	1.973303085214605e-07	0.1303098373754048
C32_18	Fluid_Intelligence_Score	0.0013768201127078	0.1519476571640935
C32_30	Fluid_Intelligence_Score	2.2405178181316963e-08	0.1702556902446456
C64_1	Fluid_Intelligence_Score	2.123000526807444e-06	0.1598119389695937
C64_2	Fluid_Intelligence_Score	4.976781578774715e-09	0.1702171749389303
C64_3	Fluid_Intelligence_Score	6.072279651499203e-05	0.1536679917590721
C64_4	Fluid_Intelligence_Score	2.6609199215053894e-06	0.115960586514464
C64_7	Fluid_Intelligence_Score	1.5637908138047811e-09	0.1405371352075981
C64_8	Fluid_Intelligence_Score	0.0001586364976607	0.1136539276716959
C64_11	Fluid_Intelligence_Score	3.70334071406973e-08	0.1641951630813221
C64_14	Fluid_Intelligence_Score	0.0007643696342204	0.1131292568217068
C64_15	Fluid_Intelligence_Score	1.4408559624975511e-06	0.123799329829287
C64_18	Fluid_Intelligence_Score	0.0001711694077381	0.1621033983174283
C64_23	Fluid_Intelligence_Score	0.0005083350298218	0.1342033444862932
C64_41	Fluid_Intelligence_Score	0.000151780748832	0.0820657353045992
C64_61	Fluid_Intelligence_Score	2.7499702068550053e-13	0.1483041276496894
C128_1	Fluid_Intelligence_Score	2.7914256805319384e-05	0.1501434173937281
C128_4	Fluid_Intelligence_Score	4.705442995412368e-06	0.1140678102659508
C128_7	Fluid_Intelligence_Score	2.4053473512768932e-09	0.1400814496444593
C128_8	Fluid_Intelligence_Score	0.0002240777707092	0.1112184533524698
C128_15	Fluid_Intelligence_Score	3.2644824786733217e-06	0.122188186832492
C128_18	Fluid_Intelligence_Score	2.883288766569677e-07	0.1353987085693069
C128_41	Fluid_Intelligence_Score	0.0001548616772859	0.0538678693192771
C128_77	Fluid_Intelligence_Score	4.722738975506765e-05	0.1071702627829432
C128_91	Fluid_Intelligence_Score	2.4978767545912844e-11	0.15582769950901
C128_106	Fluid_Intelligence_Score	3.231430098326501e-08	0.1542917232270327
C128_107	Fluid_Intelligence_Score	2.673608748273026e-11	0.1389533021372965
C256_3	Fluid_Intelligence_Score	0.0001913468463797	0.129606827425308
C256_4	Fluid_Intelligence_Score	3.773935284258918e-05	0.1030713489977993
C256_7	Fluid_Intelligence_Score	5.642491860744365e-07	0.1305590512758606
C256_8	Fluid_Intelligence_Score	9.467096832198646e-08	0.1318299401817835
C256_15	Fluid_Intelligence_Score	2.635907960550124e-05	0.1152989545082311
C256_17	Fluid_Intelligence_Score	8.557924974701049e-09	0.129694737640585
C256_18	Fluid_Intelligence_Score	3.544387272515289e-06	0.1248768437554478
C256_50	Fluid_Intelligence_Score	5.698178779169873e-05	0.0987199074643324
C256_106	Fluid_Intelligence_Score	8.09651742312662e-06	0.1328423838432451
C256_107	Fluid_Intelligence_Score	0.0001725415228353	0.0909271637931311
C256_113	Fluid_Intelligence_Score	6.524350109042053e-05	0.1263434444334659
C256_114	Fluid_Intelligence_Score	1.3507786046923763e-05	0.146656959831373
C256_134	Fluid_Intelligence_Score	1.7433690804120349e-07	0.1122567651206697
C256_142	Fluid_Intelligence_Score	4.6026991305481694e-05	0.1428660018503387
C256_153	Fluid_Intelligence_Score	0.0001057183841186	0.1349882859304775
C256_191	Fluid_Intelligence_Score	6.905361670330488e-06	0.1463630945836443
C256_220	Fluid_Intelligence_Score	5.3006113493022536e-05	0.135530672417712
C256_232	Fluid_Intelligence_Score	3.7575989332296254e-05	0.0990130299933417
C256_245	Fluid_Intelligence_Score	2.0802634689994587e-15	0.1382559449156815
C256_247	Fluid_Intelligence_Score	0.00013071197426	0.0425317400106022
C256_249	Fluid_Intelligence_Score	2.9912636752215755e-06	0.1176625156674941
C256_252	Fluid_Intelligence_Score	3.773935284258918e-05	0.1058568388352723
C256_255	Fluid_Intelligence_Score	1.0396329082137344e-08	0.1200075643343881
C512_1	Fluid_Intelligence_Score	7.260414716007433e-08	0.1456159604103143
C512_7	Fluid_Intelligence_Score	1.7502602714795036e-06	0.1179643976910771
C512_18	Fluid_Intelligence_Score	8.1131201839656e-05	0.0967655664441427
C512_114	Fluid_Intelligence_Score	5.995234968142498e-06	0.1318133917548254
C512_138	Fluid_Intelligence_Score	1.1790301546153725e-07	0.1097787622899783
C512_159	Fluid_Intelligence_Score	1.5271447800303006e-05	0.1172935762009642
C512_203	Fluid_Intelligence_Score	5.3006113493022536e-05	0.1026959923044328
C512_239	Fluid_Intelligence_Score	5.745385069602153e-06	0.1435474491643874
C512_245	Fluid_Intelligence_Score	5.461022825571098e-05	0.1088586451102391
C512_255	Fluid_Intelligence_Score	7.674545431959826e-08	0.1079656363270752
C512_271	Fluid_Intelligence_Score	4.46631002983056e-05	0.1036862004736405
C512_287	Fluid_Intelligence_Score	1.8399660588970758e-07	0.1212527659129635
C512_288	Fluid_Intelligence_Score	6.046632975930442e-05	0.1015972817765085
C512_291	Fluid_Intelligence_Score	7.203233776623895e-06	0.1355867989199598
C512_295	Fluid_Intelligence_Score	1.1776371333416438e-05	0.1125568766920162
C512_315	Fluid_Intelligence_Score	1.6566961830260627e-05	0.1301571185156299
C512_319	Fluid_Intelligence_Score	6.630712668847395e-09	0.1393130115801372
C512_327	Fluid_Intelligence_Score	1.32032649025206e-05	0.0855633612773197
C512_328	Fluid_Intelligence_Score	9.07598169599651e-05	0.1248002652445412
C512_335	Fluid_Intelligence_Score	4.994222875951806e-08	0.1583368357028924
C512_359	Fluid_Intelligence_Score	2.3541600196404384e-06	0.0940915208981065
C512_364	Fluid_Intelligence_Score	5.461022825571098e-05	0.135851226269297
C512_368	Fluid_Intelligence_Score	5.08584298035438e-07	0.1415183474330834
C512_385	Fluid_Intelligence_Score	9.34269055912588e-05	0.1108787700419774
C512_390	Fluid_Intelligence_Score	5.698178779169873e-05	0.1373307440096653
C512_402	Fluid_Intelligence_Score	3.940916086239651e-06	0.1142235051392713
C512_406	Fluid_Intelligence_Score	2.1655249395274337e-15	0.1298040671564145
C512_409	Fluid_Intelligence_Score	1.322187782054369e-07	0.1579951022873795
C512_411	Fluid_Intelligence_Score	6.71336609098223e-06	0.1111461275648873
C512_413	Fluid_Intelligence_Score	1.6979872571574735e-08	0.1140398188071328
C512_417	Fluid_Intelligence_Score	1.6018332609677778e-11	0.1322272521871803
C512_419	Fluid_Intelligence_Score	5.845120874244274e-05	0.0945894608606162
C512_430	Fluid_Intelligence_Score	4.528969989027015e-06	0.1009527050578115
C512_436	Fluid_Intelligence_Score	2.742668183276599e-05	0.0708742730910337
C512_437	Fluid_Intelligence_Score	3.44463383303122e-05	0.1330836020559695
C512_453	Fluid_Intelligence_Score	9.05302589279499e-06	0.1282752748348028
C512_454	Fluid_Intelligence_Score	2.801968270491564e-09	0.1183759504837171
C512_473	Fluid_Intelligence_Score	7.946802054415994e-06	0.1268600141585459
C512_503	Fluid_Intelligence_Score	3.875010591993614e-08	0.1228032480745511
C1024_1	Fluid_Intelligence_Score	9.62358581178894e-07	0.1322135609143765
C1024_7	Fluid_Intelligence_Score	2.558806759116173e-06	0.1121376697122707
C1024_114	Fluid_Intelligence_Score	4.134900920043206e-06	0.1363677007202844
C1024_245	Fluid_Intelligence_Score	4.132981248595005e-05	0.1066384036843523
C1024_255	Fluid_Intelligence_Score	5.584286214820038e-07	0.099433640983863
C1024_291	Fluid_Intelligence_Score	7.799735674402022e-06	0.1299282052247009
C1024_319	Fluid_Intelligence_Score	2.3176107858087643e-07	0.1296489660508933
C1024_327	Fluid_Intelligence_Score	9.415112660849889e-08	0.1172326002121844
C1024_335	Fluid_Intelligence_Score	3.6278736674493057e-10	0.1590200740401693
C1024_356	Fluid_Intelligence_Score	1.6303962477796164e-08	0.1091696039467027
C1024_359	Fluid_Intelligence_Score	1.1607475890793809e-06	0.1005631569056618
C1024_368	Fluid_Intelligence_Score	2.4004941189245084e-08	0.1355822880589081
C1024_381	Fluid_Intelligence_Score	8.562013953744126e-06	0.1035875917766574
C1024_385	Fluid_Intelligence_Score	1.1562193583255835e-05	0.1063235746211402
C1024_406	Fluid_Intelligence_Score	2.053218622502748e-14	0.1258405450863469
C1024_412	Fluid_Intelligence_Score	7.036264863355356e-06	0.0997328395457537
C1024_413	Fluid_Intelligence_Score	1.482096638670809e-07	0.1032436634817671
C1024_415	Fluid_Intelligence_Score	1.3446350757829016e-05	0.0964523731505967
C1024_435	Fluid_Intelligence_Score	1.492909208917739e-05	0.1069676138113271
C1024_497	Fluid_Intelligence_Score	4.543769891306216e-05	0.1116126338906068
C1024_529	Fluid_Intelligence_Score	2.164460150785677e-08	0.1421692558406759
C1024_532	Fluid_Intelligence_Score	3.645110258479597e-05	0.1227374830039245
C1024_553	Fluid_Intelligence_Score	3.582274424552732e-05	0.0781911326903071
C1024_582	Fluid_Intelligence_Score	1.5453273641227643e-06	0.1272524207843071
C1024_586	Fluid_Intelligence_Score	7.464698795725366e-08	0.0963613752515349
C1024_589	Fluid_Intelligence_Score	1.272694802257196e-07	0.1508572428818358
C1024_595	Fluid_Intelligence_Score	2.841006621298904e-05	0.0994182173323808
C1024_601	Fluid_Intelligence_Score	2.7804719768940724e-06	0.1398858788893602
C1024_618	Fluid_Intelligence_Score	1.3961347134566926e-07	0.1056456634534433
C1024_628	Fluid_Intelligence_Score	2.624292741528873e-05	0.1252427986293827
C1024_638	Fluid_Intelligence_Score	2.3083436633323784e-06	0.102185945946906
C1024_650	Fluid_Intelligence_Score	1.2216141986620267e-05	0.1279441179800514
C1024_656	Fluid_Intelligence_Score	4.57248415258098e-06	0.0983884167946221
C1024_665	Fluid_Intelligence_Score	2.75478106908074e-05	0.1307939574979154
C1024_678	Fluid_Intelligence_Score	1.9406827725762025e-11	0.1316376438523293
C1024_680	Fluid_Intelligence_Score	7.464698795725366e-08	0.1504878468152266
C1024_687	Fluid_Intelligence_Score	6.023629442565571e-06	0.139880721233961
C1024_694	Fluid_Intelligence_Score	1.1490855433106736e-06	0.1383505363446011
C1024_700	Fluid_Intelligence_Score	8.886439755542325e-06	0.1269790204554737
C1024_707	Fluid_Intelligence_Score	1.202468310151635e-06	0.1512075093624025
C1024_708	Fluid_Intelligence_Score	4.031532579109296e-08	0.1550786475062512
C1024_710	Fluid_Intelligence_Score	1.9327718517041444e-06	0.1341024519427771
C1024_715	Fluid_Intelligence_Score	3.5250665081571025e-07	0.1383317550153897
C1024_718	Fluid_Intelligence_Score	2.081515071225057e-06	0.118024997558081
C1024_722	Fluid_Intelligence_Score	2.197627687539303e-05	0.1280955255673112
C1024_736	Fluid_Intelligence_Score	3.6662090303874258e-06	0.116069282242393
C1024_737	Fluid_Intelligence_Score	2.1867211417455543e-06	0.1400278018878743
C1024_743	Fluid_Intelligence_Score	8.691572476306547e-07	0.1306339817726064
C1024_749	Fluid_Intelligence_Score	1.5453273641227643e-06	0.1298889455380592
C1024_753	Fluid_Intelligence_Score	2.601208184978009e-05	0.1350698140194022
C1024_761	Fluid_Intelligence_Score	2.566943175034977e-05	0.0585576161911253
C1024_767	Fluid_Intelligence_Score	1.5147576303170346e-06	0.1350710843157249
C1024_768	Fluid_Intelligence_Score	4.654677734973107e-07	0.1428282218405367
C1024_772	Fluid_Intelligence_Score	9.415112660849889e-08	0.1130634825329188
C1024_773	Fluid_Intelligence_Score	1.238506211752884e-05	0.0696328630459504
C1024_775	Fluid_Intelligence_Score	1.439649985915975e-05	0.1247440715178351
C1024_789	Fluid_Intelligence_Score	2.0307525065853773e-06	0.1086614655424327
C1024_796	Fluid_Intelligence_Score	2.578668850232878e-07	0.1265843525419474
C1024_800	Fluid_Intelligence_Score	1.547324098643385e-08	0.1315993283043705
C1024_801	Fluid_Intelligence_Score	3.959914905303047e-06	0.1224684761997969
C1024_812	Fluid_Intelligence_Score	2.5627477713632376e-10	0.1420388000039401
C1024_813	Fluid_Intelligence_Score	7.547961843166623e-08	0.12529017095526
C1024_818	Fluid_Intelligence_Score	2.6201734874109053e-09	0.1414441261343138
C1024_833	Fluid_Intelligence_Score	2.154634599494417e-06	0.1318417902043626
C1024_837	Fluid_Intelligence_Score	2.5107870260340925e-05	0.0995082407899116
C1024_844	Fluid_Intelligence_Score	1.94236171670741e-06	0.1446124082458492
C1024_860	Fluid_Intelligence_Score	2.391329333975508e-05	0.1276093541947042
C1024_902	Fluid_Intelligence_Score	3.5204681245857107e-05	0.0909925361104634
C1024_909	Fluid_Intelligence_Score	1.1147719950960964e-06	0.1041155902094109
C1024_911	Fluid_Intelligence_Score	3.754945164399203e-07	0.1417471989775353
C1024_927	Fluid_Intelligence_Score	2.496907729094995e-06	0.1177610689524259
C1024_931	Fluid_Intelligence_Score	1.27095886458459e-06	0.144045723656562
C1024_939	Fluid_Intelligence_Score	8.365030063680954e-06	0.1051785511162888
C1024_941	Fluid_Intelligence_Score	1.8292851284861576e-05	0.1455171764660398
C1024_950	Fluid_Intelligence_Score	1.1247885761994958e-05	0.0579353322957878
C1024_974	Fluid_Intelligence_Score	1.0869326631653537e-06	0.1313344964193978
C1024_982	Fluid_Intelligence_Score	2.671047702915445e-05	0.0998065254360786
C1024_1008	Fluid_Intelligence_Score	2.635907960550124e-05	0.123160075680109
C1024_1013	Fluid_Intelligence_Score	3.42645239918088e-06	0.1170576959754795
C1024_1016	Fluid_Intelligence_Score	4.186845887468534e-05	0.1245255953443993
C1024_1022	Fluid_Intelligence_Score	1.4137047550962624e-05	0.1229476572320849
C32_1	Matrix_Pattern	3.4655787197076444e-05	0.1992385988642355
C32_30	Matrix_Pattern	1.6173620181392264e-06	0.1945552353072557
C64_2	Matrix_Pattern	0.0001470203311943	0.1975373510353347
C64_7	Matrix_Pattern	0.0001440889739498	0.1377890562984587
C64_42	Matrix_Pattern	0.0002766086353089	0.1944768805039163
C64_61	Matrix_Pattern	1.817302694129453e-05	0.1760144155129325
C128_7	Matrix_Pattern	0.0002179979998697	0.1368438909677014
C128_24	Matrix_Pattern	0.000153668184361	0.1307127062784084
C128_91	Matrix_Pattern	0.0002461483174003	0.1652604256039802
C128_92	Matrix_Pattern	1.0385174940040913e-05	0.1515759084947036
C128_107	Matrix_Pattern	1.683496617237804e-05	0.1691202968088365
C128_114	Matrix_Pattern	3.901454251999963e-06	0.2042520169324962
C256_92	Matrix_Pattern	0.0001323679757784	0.1291521188360503
C256_114	Matrix_Pattern	2.8386513681854172e-08	0.1961639342490788
C256_174	Matrix_Pattern	0.0001255688061292	0.1563967048839246
C256_191	Matrix_Pattern	8.124053850710655e-06	0.1976213299464694
C256_229	Matrix_Pattern	0.0001215498130052	0.1315872674989636
C256_245	Matrix_Pattern	4.225378738587157e-07	0.1530469276278998
C512_1	Matrix_Pattern	4.086033324283919e-05	0.1633750674128699
C512_114	Matrix_Pattern	5.713388125956085e-07	0.1890110161593622
C512_191	Matrix_Pattern	1.3120008368058328e-05	0.1918939709574096
C512_204	Matrix_Pattern	6.079175067267193e-05	0.1894240443707106
C512_227	Matrix_Pattern	4.83170241808032e-08	0.1651443091892761
C512_239	Matrix_Pattern	1.0853415846846397e-07	0.192157782854054
C512_245	Matrix_Pattern	4.790428259822028e-05	0.1427918784894282
C512_291	Matrix_Pattern	3.5633228215354373e-08	0.1978143493070474
C512_319	Matrix_Pattern	9.91703365197498e-06	0.1906349664902583
C512_326	Matrix_Pattern	2.4367702349518795e-06	0.1901593801416707
C512_335	Matrix_Pattern	2.7845552607330198e-05	0.1642866998501325
C512_406	Matrix_Pattern	2.241754236689402e-06	0.1406537574408486
C512_409	Matrix_Pattern	7.717811091413057e-06	0.1674986493466513
C512_423	Matrix_Pattern	6.808525253921838e-07	0.1694268809916872
C512_428	Matrix_Pattern	3.425202991197021e-07	0.1540260329120402
C512_473	Matrix_Pattern	2.364707681470556e-05	0.1804547425488433
C512_509	Matrix_Pattern	7.31539694737169e-05	0.1528589581930272
C1024_114	Matrix_Pattern	4.3667022698308206e-08	0.1804898250222133
C1024_191	Matrix_Pattern	3.901454251999963e-06	0.1884031790007699
C1024_227	Matrix_Pattern	4.814096504512391e-07	0.1721124742135047
C1024_239	Matrix_Pattern	1.0086848991540693e-06	0.181455987748648
C1024_245	Matrix_Pattern	4.396508159060048e-05	0.1398895591553287
C1024_291	Matrix_Pattern	9.685786009698826e-07	0.1831425924584008
C1024_315	Matrix_Pattern	3.461474112728239e-07	0.1880287737380887
C1024_319	Matrix_Pattern	3.079317192107272e-06	0.19094595751053
C1024_326	Matrix_Pattern	2.216601456315767e-07	0.1926517291199434
C1024_335	Matrix_Pattern	2.7576345683116454e-07	0.1865050828579404
C1024_359	Matrix_Pattern	4.434472231665374e-05	0.1056058518110359
C1024_368	Matrix_Pattern	1.1338829301225507e-07	0.1950945387992218
C1024_406	Matrix_Pattern	3.845185572560295e-07	0.1423506730642524
C1024_596	Matrix_Pattern	1.6254324302564645e-06	0.1489505604818997
C1024_650	Matrix_Pattern	2.2307622703415995e-06	0.1465716093912654
C1024_680	Matrix_Pattern	7.981300944621192e-07	0.1789774855293801
C1024_687	Matrix_Pattern	1.8771887397694539e-07	0.1862012901163607
